transaction_id,seller_id,buyer_id,transaction_amount,item_category,transaction_date,seller_feedback_score,seller_account_age_days,num_transactions_last_7d,num_transactions_last_30d,dispute_rate,return_rate,num_policy_violations,buyer_feedback_given,login_hour,unique_items_listed,avg_item_price,is_fraud
TXN008847,S01480,B02265,37.69,Electronics,2024-01-24 10:27:00,84,2294,6,24,0.0798,0.0212,0,0,11,1,27.64,0
TXN000260,S04890,B04510,46.86,Toys,2024-01-15 12:21:00,89,2145,8,16,0.0019,0.1328,0,1,20,38,29.23,0
TXN003791,S02099,B03577,115.72,Sports,2024-08-25 17:26:00,98,1039,5,20,0.0565,0.0376,0,0,22,24,36.1,0
TXN009203,S05750,B09108,365.87,Collectibles,2024-07-30 07:42:00,18,39,72,127,0.3812,0.379,3,0,0,445,953.63,1
TXN000488,S01190,B04734,187.06,Electronics,2024-04-07 19:16:00,93,1871,4,26,0.0138,0.1078,2,1,22,7,112.58,0
TXN007908,S02907,B04519,86.44,Electronics,2024-10-16 03:18:00,93,3037,6,12,0.0036,0.0465,0,1,21,38,73.94,0
TXN000519,S01245,B05078,148.7,Home,2024-03-12 01:02:00,96,607,3,11,0.0956,0.1627,0,1,18,40,7.5,0
TXN008343,S04349,B06434,32.65,Books,2024-12-06 10:08:00,95,1755,8,39,0.0148,0.1059,0,1,20,6,67.22,0
TXN000312,S01400,B02820,9.48,Home,2024-05-12 10:17:00,91,3196,2,28,0.0142,0.0058,0,1,11,41,88.1,0
TXN003232,S02866,B06988,46.62,Clothing,2024-10-23 00:33:00,96,1063,3,29,0.0019,0.0186,1,1,8,30,54.69,0
TXN007933,S03654,B03093,19.24,Clothing,2024-08-10 10:01:00,89,553,4,19,0.1432,0.0076,0,1,8,34,20.22,0
TXN007458,S04262,B02074,80.85,Books,2024-02-03 08:11:00,85,1885,6,10,0.1002,0.0858,0,1,20,41,29.57,0
TXN009784,S05299,B09633,400.24,Electronics,2024-10-03 18:35:00,27,3,26,58,0.2808,0.5691,2,0,1,398,58.33,1
TXN005184,S02036,B01138,48.3,Home,2024-09-10 04:14:00,88,754,8,39,0.0376,0.0825,0,1,13,45,23.72,0
TXN008077,S01964,B03582,61.36,Clothing,2024-08-13 02:22:00,80,655,5,30,0.0649,0.0214,0,1,11,10,43.25,0
TXN006502,S04792,B01444,73.32,Electronics,2024-01-13 15:06:00,91,1792,2,39,0.0218,0.0261,0,0,19,42,47.25,0
TXN006791,S02141,B06938,36.3,Home,2024-12-18 07:58:00,89,472,1,14,0.0143,0.0946,1,1,10,27,71.81,0
TXN007773,S04334,B03849,77.33,Collectibles,2024-08-02 22:08:00,82,3632,7,10,0.0237,0.0381,2,1,18,12,66.0,0
TXN002738,S02956,B03017,70.12,Clothing,2024-08-26 18:08:00,81,1055,1,30,0.0509,0.0301,0,1,8,49,26.43,0
TXN007842,S04101,B03818,118.05,Electronics,2024-04-28 12:33:00,81,2294,2,35,0.1054,0.0687,0,1,8,6,37.66,0
TXN006262,S03123,B05126,125.76,Electronics,2024-06-21 10:57:00,84,941,4,25,0.007,0.0013,0,0,8,38,29.54,0
TXN008206,S03158,B03061,29.3,Clothing,2024-12-19 07:27:00,92,1492,5,21,0.0261,0.0164,0,1,15,15,20.07,0
TXN001248,S01713,B07840,90.88,Clothing,2024-04-15 16:30:00,91,1218,8,35,0.0485,0.2151,0,1,8,12,50.81,0
TXN009336,S05800,B09207,337.6,Sports,2024-05-09 05:27:00,40,88,63,90,0.754,0.2611,3,0,3,485,715.33,1
TXN004195,S04799,B08062,52.02,Toys,2024-11-06 15:04:00,86,3647,2,10,0.0661,0.0244,0,1,13,7,49.87,0
TXN008001,S04672,B06048,53.04,Home,2024-03-08 14:31:00,97,279,7,38,0.1122,0.0129,0,1,13,15,58.24,0
TXN007378,S02987,B03219,43.31,Books,2024-03-01 04:06:00,82,710,4,30,0.0325,0.0646,0,0,13,10,35.8,0
TXN003435,S03442,B02979,173.66,Electronics,2024-01-11 00:59:00,91,947,4,19,0.0017,0.1346,0,1,20,27,33.98,0
TXN005382,S04509,B01667,64.83,Toys,2024-08-26 01:22:00,87,3177,8,22,0.0185,0.01,0,1,18,42,119.18,0
TXN000959,S02145,B08072,22.35,Toys,2024-08-29 03:43:00,89,3444,9,11,0.0111,0.0988,1,1,17,24,307.03,0
TXN000417,S02603,B08329,140.92,Sports,2024-05-29 16:45:00,97,2165,7,32,0.0103,0.0548,0,1,15,25,59.14,0
TXN005742,S03832,B03576,137.91,Electronics,2024-02-14 05:20:00,91,2950,4,3,0.0436,0.0382,0,1,10,17,88.15,0
TXN006728,S01900,B08486,36.92,Home,2024-03-14 17:36:00,90,2053,2,23,0.1017,0.0606,0,1,11,21,14.83,0
TXN004382,S02585,B02903,84.48,Electronics,2024-09-04 20:44:00,81,731,4,8,0.0275,0.0433,0,1,12,6,33.14,0
TXN005197,S01951,B08002,193.75,Home,2024-04-30 17:16:00,80,472,3,39,0.0954,0.0328,0,1,15,25,21.6,0
TXN001113,S04552,B02007,130.03,Sports,2024-09-25 01:53:00,85,3258,3,27,0.0279,0.1547,0,1,14,3,38.87,0
TXN002689,S03008,B07363,74.05,Collectibles,2024-02-29 09:45:00,90,639,4,16,0.0573,0.0025,0,1,17,43,47.05,0
TXN006473,S04485,B02909,88.64,Clothing,2024-08-15 00:39:00,94,382,1,19,0.0089,0.1165,0,1,14,43,81.22,0
TXN008820,S03391,B07060,63.42,Toys,2024-11-19 16:36:00,98,1831,7,30,0.0094,0.0365,0,1,12,24,51.69,0
TXN007808,S03028,B02240,66.44,Collectibles,2024-08-20 16:29:00,94,2143,8,6,0.0166,0.0561,0,0,22,26,28.98,0
TXN003411,S03708,B05326,28.95,Sports,2024-02-11 15:30:00,97,528,9,4,0.0839,0.1101,0,1,12,19,44.12,0
TXN000081,S02478,B07380,64.53,Books,2024-04-12 22:19:00,96,2664,3,29,0.0549,0.2149,1,1,19,26,25.92,0
TXN004614,S04884,B01557,61.7,Collectibles,2024-11-09 09:20:00,85,2970,8,29,0.0518,0.0756,0,1,22,47,65.12,0
TXN001374,S01260,B05992,126.7,Electronics,2024-08-13 11:46:00,90,180,7,32,0.0456,0.0224,1,0,20,3,105.16,0
TXN001510,S04719,B04392,41.14,Clothing,2024-10-20 13:52:00,82,362,4,19,0.149,0.0372,0,1,13,7,23.95,0
TXN006443,S03881,B03550,43.73,Toys,2024-11-28 15:46:00,92,1594,8,39,0.1149,0.0536,0,1,11,7,100.78,0
TXN003071,S01661,B02872,8.9,Electronics,2024-05-16 16:43:00,95,3384,1,24,0.039,0.2063,0,1,13,25,115.99,0
TXN003016,S02408,B06812,40.69,Toys,2024-08-22 23:12:00,85,328,9,28,0.0678,0.0012,0,1,9,33,143.48,0
TXN004823,S03111,B03784,16.74,Electronics,2024-01-12 21:27:00,80,718,4,5,0.1238,0.1162,0,0,11,47,64.72,0
TXN007822,S04092,B07784,70.86,Collectibles,2024-09-25 00:00:00,99,2712,7,39,0.0083,0.0085,0,1,10,46,42.43,0
TXN000093,S02021,B06242,21.49,Clothing,2024-12-08 15:13:00,88,948,6,27,0.0068,0.0494,2,1,21,7,55.92,0
TXN009421,S05624,B09349,662.31,Collectibles,2024-04-25 18:56:00,0,3,31,129,0.5159,0.3531,1,1,3,289,263.43,1
TXN006600,S03007,B06794,63.13,Sports,2024-07-03 07:09:00,96,1276,4,18,0.0188,0.0749,0,1,14,39,31.89,0
TXN004443,S03394,B02155,13.96,Clothing,2024-05-24 17:17:00,94,1422,9,24,0.0117,0.0011,0,1,22,20,21.47,0
TXN007602,S02148,B07534,44.15,Toys,2024-10-11 19:36:00,97,835,5,15,0.0117,0.0077,0,1,21,28,62.84,0
TXN003835,S04942,B03208,116.47,Electronics,2024-07-17 05:53:00,92,511,4,6,0.1128,0.0998,0,0,11,11,75.01,0
TXN009702,S05865,B09821,808.22,Electronics,2024-07-25 05:25:00,9,68,39,159,0.5164,0.526,1,0,4,152,40.99,1
TXN004322,S03220,B08382,28.81,Home,2024-02-24 12:00:00,83,2564,9,17,0.0587,0.0062,0,0,16,35,96.21,0
TXN003394,S03139,B06199,39.43,Electronics,2024-08-04 15:43:00,81,1493,1,29,0.0075,0.0364,0,0,8,35,16.94,0
TXN004752,S02936,B06912,22.84,Toys,2024-01-17 07:17:00,86,2922,6,4,0.0271,0.0282,0,1,13,22,39.53,0
TXN007229,S02473,B04450,43.29,Electronics,2024-03-19 17:59:00,83,3459,2,25,0.0311,0.0247,1,1,16,44,90.7,0
TXN009191,S05875,B09800,1985.23,Sports,2024-05-02 00:29:00,35,20,17,106,0.7693,0.3091,3,0,3,174,183.82,1
TXN002361,S01515,B08925,92.31,Electronics,2024-12-18 19:09:00,86,2896,7,26,0.1504,0.0505,0,1,11,21,32.27,0
TXN001148,S03895,B07450,104.53,Home,2024-05-18 01:59:00,99,2389,7,39,0.0511,0.0047,0,1,13,21,89.2,0
TXN005666,S01180,B07655,15.81,Electronics,2024-03-05 16:37:00,83,2302,7,29,0.0737,0.0281,0,1,16,32,28.04,0
TXN008075,S02423,B01987,16.66,Collectibles,2024-09-16 14:51:00,95,3189,9,38,0.0021,0.0726,0,0,10,34,21.45,0
TXN004943,S04398,B06958,21.39,Toys,2024-07-05 03:57:00,95,2130,2,11,0.1054,0.1007,0,1,22,11,30.92,0
TXN003663,S01514,B04391,229.91,Clothing,2024-01-16 14:09:00,82,703,4,18,0.0798,0.1366,0,1,18,36,49.76,0
TXN001563,S04177,B04483,196.9,Collectibles,2024-10-14 22:56:00,92,1711,3,4,0.0648,0.0108,0,1,12,43,47.01,0
TXN004113,S03434,B07293,36.58,Sports,2024-01-27 19:00:00,90,2834,2,26,0.0332,0.0393,2,1,11,28,84.39,0
TXN009050,S05113,B09910,1340.01,Collectibles,2024-09-07 23:00:00,11,36,74,75,0.6715,0.162,3,0,1,126,106.09,1
TXN009276,S05978,B09148,27.46,Clothing,2024-02-20 00:31:00,7,75,68,107,0.6525,0.5943,2,0,5,412,27.83,1
TXN008538,S01034,B06511,87.7,Collectibles,2024-05-04 20:26:00,81,2828,1,33,0.0461,0.0023,0,1,19,25,19.71,0
TXN000795,S03502,B07085,71.28,Toys,2024-09-19 23:43:00,96,3091,8,34,0.0509,0.0978,0,1,17,38,26.53,0
TXN005854,S04222,B05988,85.23,Electronics,2024-04-11 16:52:00,96,587,5,35,0.0155,0.0169,0,1,11,15,50.61,0
TXN007619,S03710,B06691,110.31,Toys,2024-09-09 07:27:00,97,3593,9,35,0.023,0.0528,2,1,15,38,32.11,0
TXN001594,S03708,B07593,81.88,Clothing,2024-07-11 05:46:00,98,446,3,5,0.0036,0.1781,0,1,20,36,67.46,0
TXN007418,S03866,B02414,17.32,Electronics,2024-10-29 17:18:00,90,2838,6,18,0.072,0.154,0,1,18,9,53.31,0
TXN005267,S04904,B05515,40.25,Electronics,2024-08-30 16:22:00,88,2921,4,39,0.0376,0.059,0,1,12,2,60.81,0
TXN007147,S03708,B04375,208.88,Clothing,2024-01-28 01:54:00,93,1094,1,4,0.0111,0.0271,1,1,22,49,180.01,0
TXN000089,S02585,B01966,69.17,Home,2024-12-28 20:03:00,98,3048,6,37,0.0434,0.056,0,1,12,34,58.67,0
TXN008695,S03962,B06730,87.22,Clothing,2024-02-07 15:22:00,85,1962,1,12,0.0454,0.0161,0,1,18,6,68.42,0
TXN009732,S05258,B09296,212.19,Clothing,2024-09-11 05:47:00,19,52,38,92,0.3597,0.7218,2,1,3,131,62.84,1
TXN009446,S05321,B09015,131.64,Electronics,2024-05-22 18:27:00,46,50,54,124,0.4998,0.3704,2,1,3,166,355.75,1
TXN006754,S01939,B07192,85.17,Books,2024-01-22 22:22:00,91,3502,3,33,0.0131,0.0044,0,1,20,36,81.82,0
TXN003502,S04271,B08548,47.42,Collectibles,2024-05-19 18:57:00,88,2508,3,38,0.1197,0.0224,0,1,7,49,17.76,0
TXN002234,S02285,B03542,14.92,Collectibles,2024-05-17 15:39:00,97,1091,8,39,0.0424,0.0211,0,1,10,40,52.42,0
TXN002803,S04884,B01527,226.99,Home,2024-11-27 00:09:00,82,1118,6,9,0.145,0.027,0,1,14,44,24.46,0
TXN004424,S02573,B07837,44.98,Clothing,2024-11-20 22:41:00,88,695,9,24,0.1579,0.0898,0,0,12,5,38.58,0
TXN005663,S01580,B03819,9.28,Collectibles,2024-03-19 03:46:00,97,1449,9,32,0.0457,0.0342,0,1,7,17,13.8,0
TXN007170,S02390,B08073,75.07,Electronics,2024-04-22 08:06:00,85,1752,5,3,0.0673,0.1074,0,1,8,26,73.33,0
TXN008337,S01421,B06508,16.64,Sports,2024-09-23 03:09:00,82,419,1,32,0.0047,0.0139,0,1,14,28,44.52,0
TXN002148,S04118,B03208,76.82,Sports,2024-10-22 11:49:00,88,596,3,19,0.0297,0.0625,0,1,14,45,142.7,0
TXN007969,S02619,B04029,25.33,Electronics,2024-10-25 14:41:00,83,734,9,11,0.0907,0.0317,0,1,18,30,94.09,0
TXN006551,S01649,B02446,25.66,Clothing,2024-10-01 09:18:00,95,445,9,31,0.0109,0.0759,0,1,8,1,166.08,0
TXN007643,S03671,B07322,11.36,Electronics,2024-02-15 16:37:00,99,539,7,23,0.047,0.0098,1,1,9,30,38.85,0
TXN006164,S02358,B05906,288.83,Home,2024-04-24 18:43:00,83,3237,7,32,0.0036,0.0474,0,1,9,42,68.61,0
TXN001495,S02658,B02311,20.47,Books,2024-03-30 00:25:00,82,2888,7,10,0.0029,0.0194,0,1,15,8,25.91,0
TXN007696,S01029,B08062,55.07,Electronics,2024-09-25 17:05:00,84,3300,1,22,0.1903,0.0447,0,1,21,29,130.71,0
TXN007094,S03985,B02250,253.73,Clothing,2024-02-03 17:05:00,91,1496,1,24,0.0449,0.1161,0,1,11,27,20.97,0
TXN001409,S03560,B04394,120.54,Electronics,2024-03-20 17:20:00,92,1365,2,19,0.0017,0.0618,0,1,10,3,107.06,0
TXN006691,S03254,B01532,125.65,Clothing,2024-08-28 12:24:00,99,1959,6,16,0.0719,0.0411,0,0,21,39,13.51,0
TXN003401,S04716,B04641,53.6,Electronics,2024-10-09 12:19:00,89,1350,5,23,0.0124,0.0162,0,1,21,27,47.45,0
TXN000109,S04934,B07367,116.0,Home,2024-11-29 17:53:00,88,2445,3,17,0.0007,0.0742,0,1,22,13,169.11,0
TXN005636,S03883,B02724,39.82,Sports,2024-12-12 08:33:00,81,365,5,22,0.0165,0.0211,0,1,17,31,18.95,0
TXN008482,S01579,B07227,26.5,Home,2024-10-26 14:57:00,86,3001,7,37,0.0233,0.2835,0,1,10,49,21.51,0
TXN006604,S01203,B03844,22.93,Electronics,2024-01-11 13:51:00,81,2351,6,25,0.0485,0.0012,0,1,11,46,129.59,0
TXN001091,S04981,B02008,17.63,Electronics,2024-06-13 09:24:00,94,854,6,12,0.0653,0.1751,0,1,8,24,24.84,0
TXN005560,S01273,B08394,27.13,Toys,2024-11-05 17:01:00,81,2223,5,36,0.0321,0.0154,0,1,20,21,34.23,0
TXN009412,S05137,B09745,710.59,Clothing,2024-05-14 09:47:00,35,39,25,102,0.7311,0.3426,4,0,22,482,113.37,1
TXN008143,S03778,B08173,73.91,Clothing,2024-09-04 05:03:00,96,1641,1,36,0.0473,0.035,1,1,12,45,21.95,0
TXN008664,S04510,B06825,87.1,Electronics,2024-04-14 16:16:00,81,2969,2,9,0.0736,0.0849,0,1,16,47,47.68,0
TXN006596,S04551,B02417,23.94,Collectibles,2024-05-01 21:31:00,92,1970,1,21,0.0361,0.0146,0,1,7,4,195.32,0
TXN000624,S02141,B03294,122.51,Toys,2024-08-08 05:08:00,81,1543,8,18,0.0224,0.0519,0,0,16,16,33.97,0
TXN006871,S01924,B03682,64.76,Electronics,2024-07-31 17:04:00,99,2126,1,13,0.018,0.0909,0,1,14,20,42.31,0
TXN004814,S03567,B08614,26.37,Books,2024-09-05 06:44:00,90,2749,5,24,0.0405,0.0733,0,0,15,2,100.86,0
TXN006553,S01394,B02663,29.92,Electronics,2024-03-02 12:52:00,97,2909,6,34,0.0036,0.0412,0,1,12,19,79.86,0
TXN007530,S03934,B06616,20.64,Electronics,2024-05-06 02:21:00,80,1103,3,29,0.0289,0.3424,0,1,15,47,10.45,0
TXN005796,S03156,B03367,47.69,Home,2024-09-25 06:36:00,90,1520,9,29,0.0389,0.0461,0,1,14,37,63.62,0
TXN007437,S01614,B03046,45.23,Sports,2024-11-23 09:49:00,84,1068,3,19,0.0108,0.0179,0,1,20,12,89.59,0
TXN004218,S02098,B05109,80.35,Home,2024-12-14 04:16:00,86,1946,3,10,0.0858,0.0108,0,0,8,23,61.47,0
TXN005941,S01680,B02503,43.12,Clothing,2024-08-18 05:59:00,85,2379,6,3,0.0573,0.0302,0,1,16,27,66.71,0
TXN008501,S02786,B08145,14.32,Books,2024-10-15 02:19:00,90,1226,5,18,0.0838,0.0117,0,1,16,29,199.43,0
TXN006429,S03581,B08330,155.27,Home,2024-03-09 12:13:00,87,2976,4,13,0.0836,0.0256,1,1,20,36,27.89,0
TXN006827,S01941,B02691,37.62,Home,2024-03-16 14:40:00,89,3196,3,12,0.0096,0.0483,0,1,17,42,73.68,0
TXN004131,S04690,B08716,118.84,Sports,2024-01-07 12:13:00,99,384,6,10,0.0515,0.1127,0,1,14,19,63.41,0
TXN007802,S01925,B06913,49.68,Electronics,2024-06-30 06:53:00,81,1476,4,38,0.0287,0.0163,0,1,9,48,15.79,0
TXN007754,S02387,B07900,57.09,Clothing,2024-05-17 01:59:00,95,2402,9,29,0.0056,0.0363,0,1,14,2,31.09,0
TXN004722,S02257,B04790,28.76,Electronics,2024-07-29 23:21:00,95,2534,9,16,0.0085,0.006,0,1,20,22,41.66,0
TXN001651,S01341,B06087,18.7,Electronics,2024-10-17 18:37:00,97,2323,2,23,0.0277,0.0383,0,1,10,35,58.25,0
TXN004141,S02547,B03621,7.39,Collectibles,2024-12-13 22:08:00,87,2522,9,33,0.0123,0.0646,0,1,17,7,27.13,0
TXN001618,S04600,B04250,23.39,Collectibles,2024-11-24 17:24:00,85,3333,3,11,0.0835,0.0749,0,1,22,39,136.4,0
TXN002030,S04959,B04673,112.97,Clothing,2024-08-18 10:39:00,86,901,2,8,0.0199,0.0222,0,0,17,22,40.03,0
TXN008518,S03774,B08663,25.87,Home,2024-10-09 20:15:00,97,1945,6,27,0.0199,0.0449,1,1,7,22,41.71,0
TXN004576,S03088,B03311,68.72,Clothing,2024-06-03 23:30:00,98,1721,3,32,0.0773,0.1577,0,0,22,31,28.53,0
TXN003993,S04001,B05689,57.85,Electronics,2024-09-19 19:21:00,95,3353,8,9,0.0027,0.1087,0,1,11,24,91.19,0
TXN007377,S01470,B04093,90.48,Toys,2024-01-31 18:56:00,88,879,7,6,0.0317,0.0329,0,1,9,7,14.35,0
TXN006150,S03817,B03221,36.32,Electronics,2024-09-19 02:36:00,99,1260,7,37,0.0018,0.0125,0,1,7,8,19.69,0
TXN004909,S02724,B05412,100.24,Clothing,2024-02-10 18:24:00,89,2071,1,7,0.001,0.1551,0,0,18,49,89.03,0
TXN005027,S04304,B02603,30.85,Electronics,2024-05-15 09:45:00,85,2378,6,16,0.0175,0.0102,0,1,15,23,25.4,0
TXN008261,S04388,B03412,21.73,Collectibles,2024-09-07 23:41:00,80,2401,3,39,0.0461,0.0617,0,1,12,49,109.18,0
TXN004732,S03169,B04688,7.01,Electronics,2024-06-05 22:14:00,96,727,7,31,0.0688,0.036,0,1,8,34,98.65,0
TXN007549,S02943,B07927,60.5,Sports,2024-09-11 00:07:00,98,447,6,24,0.0121,0.0491,0,1,12,31,64.76,0
TXN008135,S02534,B07622,91.1,Toys,2024-11-08 10:48:00,92,2493,2,30,0.0172,0.0443,0,1,8,20,114.64,0
TXN001607,S03291,B08419,56.7,Electronics,2024-10-19 17:53:00,98,1701,2,36,0.0206,0.0027,1,1,20,40,24.76,0
TXN004774,S04180,B08650,181.76,Electronics,2024-03-08 10:18:00,93,2491,7,13,0.0421,0.0005,1,1,16,44,63.83,0
TXN008110,S01615,B05798,119.43,Collectibles,2024-03-12 11:52:00,96,3257,5,34,0.1693,0.1319,0,1,11,34,40.09,0
TXN006952,S02851,B06522,20.6,Home,2024-03-30 18:25:00,88,1536,9,16,0.0021,0.1007,0,1,22,19,34.46,0
TXN006005,S02088,B03210,82.24,Clothing,2024-03-20 23:51:00,98,1642,6,31,0.0948,0.018,0,1,12,48,86.96,0
TXN007729,S03950,B08018,26.31,Electronics,2024-01-22 10:24:00,86,2979,4,17,0.0385,0.0031,0,1,8,36,33.45,0
TXN003542,S03415,B07777,73.54,Collectibles,2024-12-31 04:59:00,88,748,5,28,0.0212,0.0087,0,0,12,19,26.93,0
TXN000389,S02696,B01178,24.92,Home,2024-05-22 05:37:00,85,536,5,13,0.0234,0.1658,0,1,9,48,54.3,0
TXN001795,S02303,B02397,73.63,Electronics,2024-02-23 16:46:00,96,654,2,12,0.0081,0.0659,0,1,16,34,50.62,0
TXN008732,S04560,B02400,42.85,Electronics,2024-12-19 19:03:00,95,538,2,37,0.0529,0.0833,0,0,10,10,37.56,0
TXN004920,S03953,B01277,33.58,Sports,2024-02-22 03:29:00,93,3338,3,12,0.0186,0.0104,0,1,7,20,12.39,0
TXN005538,S01666,B02881,107.91,Electronics,2024-02-27 09:26:00,98,1551,1,21,0.0738,0.0102,0,1,8,13,14.62,0
TXN003873,S03403,B06965,42.99,Clothing,2024-10-19 00:47:00,84,675,5,3,0.0774,0.0309,0,1,13,27,75.96,0
TXN008869,S02033,B01769,141.66,Clothing,2024-02-03 01:50:00,98,3321,1,3,0.0204,0.0103,0,1,7,37,49.27,0
TXN002255,S01699,B01505,85.69,Electronics,2024-11-18 03:28:00,81,881,6,12,0.0104,0.0283,0,1,9,22,14.92,0
TXN003413,S04542,B03621,125.84,Toys,2024-08-04 03:52:00,91,2534,8,25,0.0178,0.0572,0,0,9,47,162.83,0
TXN005460,S03321,B07992,20.62,Home,2024-06-21 18:38:00,87,1626,7,37,0.0278,0.0227,0,0,8,23,35.36,0
TXN004956,S01647,B02186,18.23,Clothing,2024-03-25 06:46:00,88,1749,3,16,0.0321,0.0657,0,0,22,35,45.45,0
TXN007397,S01572,B08843,162.17,Books,2024-08-04 21:20:00,81,3018,5,20,0.0386,0.0012,0,0,15,23,30.72,0
TXN005415,S03645,B05748,143.56,Clothing,2024-11-07 06:51:00,92,226,4,3,0.0053,0.11,0,1,12,38,167.86,0
TXN007400,S02913,B08162,125.55,Clothing,2024-07-31 02:31:00,91,1078,4,16,0.0421,0.0813,0,1,10,19,104.93,0
TXN007415,S04520,B01668,53.35,Electronics,2024-11-09 19:12:00,99,2437,2,3,0.0949,0.0406,0,1,8,15,53.07,0
TXN009101,S05503,B09824,3020.8,Electronics,2024-08-13 14:29:00,40,54,34,181,0.4429,0.3132,1,0,5,419,701.12,1
TXN004852,S03667,B07720,41.41,Toys,2024-07-12 06:22:00,80,3180,3,6,0.0396,0.0041,0,1,18,18,78.29,0
TXN002026,S04030,B03558,117.44,Collectibles,2024-07-01 04:42:00,84,3061,4,32,0.0761,0.0086,0,0,13,45,38.04,0
TXN002616,S01902,B01754,57.59,Clothing,2024-08-22 15:54:00,85,3228,3,35,0.0235,0.0393,0,1,15,27,47.86,0
TXN007389,S04313,B01279,94.51,Home,2024-07-05 05:25:00,90,723,1,35,0.009,0.0243,0,1,10,46,34.77,0
TXN002927,S03501,B03815,67.28,Toys,2024-02-16 11:34:00,93,1915,6,26,0.0206,0.0098,0,1,12,25,90.63,0
TXN001122,S03180,B05379,78.71,Electronics,2024-09-06 00:00:00,83,2705,6,23,0.037,0.0304,0,1,20,9,61.3,0
TXN002911,S03009,B02144,39.87,Clothing,2024-02-06 18:46:00,80,912,7,26,0.0447,0.0699,0,1,15,7,48.94,0
TXN008147,S01640,B02284,107.1,Collectibles,2024-01-20 02:53:00,98,1550,2,24,0.0271,0.0231,0,0,19,11,25.56,0
TXN007384,S01871,B05274,79.89,Collectibles,2024-03-03 20:42:00,93,929,3,7,0.0278,0.0458,0,0,15,11,55.08,0
TXN003483,S01775,B01597,136.57,Collectibles,2024-08-08 09:57:00,96,2020,9,5,0.0266,0.031,0,1,17,22,44.8,0
TXN000796,S02819,B07672,115.48,Electronics,2024-03-22 00:09:00,82,1510,6,6,0.0095,0.0631,0,0,22,3,16.69,0
TXN001576,S03826,B05163,49.57,Home,2024-06-12 05:40:00,83,3456,1,15,0.0403,0.0745,0,1,14,45,148.85,0
TXN006177,S01255,B01302,30.79,Clothing,2024-04-29 06:49:00,80,2727,1,39,0.0177,0.0009,0,1,22,45,37.08,0
TXN006267,S03773,B04424,47.29,Home,2024-02-02 11:27:00,92,2150,7,30,0.0795,0.043,0,1,18,13,70.23,0
TXN002459,S01116,B07098,177.53,Electronics,2024-03-02 07:47:00,84,3441,1,30,0.0751,0.0011,0,1,21,14,58.92,0
TXN003313,S04244,B05133,45.94,Sports,2024-06-08 18:05:00,98,3419,4,9,0.0705,0.0296,0,1,21,46,26.89,0
TXN001254,S04545,B08631,87.53,Sports,2024-06-24 20:06:00,89,2897,3,16,0.009,0.0272,0,1,14,16,57.18,0
TXN006835,S01951,B05953,9.28,Home,2024-01-09 03:03:00,80,727,5,30,0.0032,0.0427,0,1,9,39,101.05,0
TXN008795,S02521,B07577,69.33,Toys,2024-11-12 15:02:00,98,610,2,17,0.0297,0.0092,0,1,11,10,41.8,0
TXN003838,S04471,B01227,14.45,Clothing,2024-04-08 14:00:00,86,1090,2,33,0.0933,0.1256,0,1,12,49,37.44,0
TXN004399,S01976,B02734,200.95,Collectibles,2024-10-14 08:54:00,81,1418,6,31,0.0214,0.0856,1,1,14,34,23.98,0
TXN003596,S03171,B07304,92.08,Sports,2024-11-01 23:35:00,80,2754,9,29,0.1147,0.0965,0,1,8,5,92.15,0
TXN006622,S01689,B07641,74.85,Toys,2024-03-13 15:06:00,80,331,6,7,0.0093,0.0416,0,1,22,7,78.91,0
TXN008383,S01755,B07816,214.2,Home,2024-10-29 21:49:00,86,2195,5,28,0.0473,0.0575,0,0,20,42,6.54,0
TXN002125,S02607,B05210,15.94,Sports,2024-09-28 13:14:00,96,2216,1,5,0.0182,0.0794,0,1,11,26,30.34,0
TXN003239,S04537,B04893,82.99,Sports,2024-04-04 14:43:00,96,2564,7,38,0.0158,0.1624,0,1,11,49,46.45,0
TXN005404,S04809,B06546,100.22,Home,2024-04-14 10:36:00,87,1074,6,19,0.0199,0.0637,0,0,20,30,24.02,0
TXN005999,S01099,B01982,37.38,Clothing,2024-05-27 00:14:00,90,1506,2,17,0.0636,0.0723,0,1,9,8,74.71,0
TXN005939,S02435,B02971,179.51,Electronics,2024-04-25 12:31:00,92,3215,2,7,0.064,0.027,1,1,9,16,220.09,0
TXN002046,S01738,B01282,62.78,Electronics,2024-11-16 02:46:00,98,2566,1,27,0.031,0.0151,0,1,22,5,28.54,0
TXN001579,S03861,B07360,53.93,Clothing,2024-06-20 14:00:00,81,1313,7,22,0.0267,0.0714,0,1,7,1,155.14,0
TXN000015,S03135,B08759,29.37,Toys,2024-03-20 06:48:00,94,1520,1,31,0.1078,0.2253,0,1,19,34,381.43,0
TXN002674,S03381,B02108,80.86,Electronics,2024-06-22 21:30:00,94,1992,5,26,0.0534,0.0486,0,1,15,42,23.63,0
TXN007017,S02932,B05997,99.42,Clothing,2024-07-29 03:00:00,87,1748,4,4,0.0103,0.0049,0,0,11,31,75.26,0
TXN008721,S01684,B06973,16.94,Toys,2024-12-26 17:06:00,82,1796,8,21,0.045,0.0917,0,1,9,36,38.75,0
TXN008850,S04819,B02050,84.34,Collectibles,2024-07-06 15:53:00,84,311,5,20,0.0298,0.0497,0,0,16,49,32.61,0
